"","type","tree_index","ntip","Ntype","N"
"433","estimate, all pooled",65,810,"N_mu_ratio",0.161157651436234
"434","estimate, all pooled",65,810,"N_both_ratio",0.693733176110179
"435","estimate, all pooled",66,1715,"N_lambda",2.28628687353303
"436","estimate, all pooled",66,1715,"N_mu",1.55134463084527
"437","estimate, all pooled",66,1715,"N_both",7.87227415504535
"438","estimate, all pooled",66,1715,"N_sum",11.7099056594237
"439","estimate, all pooled",66,1715,"N_lambda_ratio",0.195243833727484
"440","estimate, all pooled",66,1715,"N_mu_ratio",0.132481394467667
"441","estimate, all pooled",66,1715,"N_both_ratio",0.672274771804849
"442","estimate, all pooled",67,684,"N_lambda",5.26985953171406e-06
"443","estimate, all pooled",67,684,"N_mu",5.29932698532832e-06
"444","estimate, all pooled",67,684,"N_both",2.37110274423768e-05
"445","estimate, all pooled",67,684,"N_sum",3.42802139594192e-05
"446","estimate, all pooled",67,684,"N_lambda_ratio",0.153728898482154
"447","estimate, all pooled",67,684,"N_mu_ratio",0.154588503782434
"448","estimate, all pooled",67,684,"N_both_ratio",0.691682597735413
"449","estimate, all pooled",68,607,"N_lambda",0.915716865937081
"450","estimate, all pooled",68,607,"N_mu",0.609223028529918
"451","estimate, all pooled",68,607,"N_both",3.11633189119849
"452","estimate, all pooled",68,607,"N_sum",4.64127178566549
"453","estimate, all pooled",68,607,"N_lambda_ratio",0.197298694889031
"454","estimate, all pooled",68,607,"N_mu_ratio",0.131262088639475
"455","estimate, all pooled",68,607,"N_both_ratio",0.671439216471494
"456","estimate, all pooled",69,840,"N_lambda",4.68610617478869
"457","estimate, all pooled",69,840,"N_mu",4.51714926105542
"458","estimate, all pooled",69,840,"N_both",20.3026926373923
"459","estimate, all pooled",69,840,"N_sum",29.5059480732364
"460","estimate, all pooled",69,840,"N_lambda_ratio",0.158819034153973
"461","estimate, all pooled",69,840,"N_mu_ratio",0.153092835717173
"462","estimate, all pooled",69,840,"N_both_ratio",0.688088130128854
"463","estimate, all pooled",70,169,"N_lambda",1.18001240496302
"464","estimate, all pooled",70,169,"N_mu",1.032767683645
"465","estimate, all pooled",70,169,"N_both",4.66259750789067
"466","estimate, all pooled",70,169,"N_sum",6.87537759649869
"467","estimate, all pooled",70,169,"N_lambda_ratio",0.171628741607434
"468","estimate, all pooled",70,169,"N_mu_ratio",0.15021250384429
"469","estimate, all pooled",70,169,"N_both_ratio",0.678158754548276
"470","estimate, all pooled",71,2280,"N_lambda",0.960096091256345
"471","estimate, all pooled",71,2280,"N_mu",0.879177656056263
"472","estimate, all pooled",71,2280,"N_both",3.99423764305802
"473","estimate, all pooled",71,2280,"N_sum",5.83351139037063
"474","estimate, all pooled",71,2280,"N_lambda_ratio",0.164582877620017
"475","estimate, all pooled",71,2280,"N_mu_ratio",0.150711569280129
"476","estimate, all pooled",71,2280,"N_both_ratio",0.684705553099854
"477","estimate, all pooled",72,483,"N_lambda",2.44829149661203
"478","estimate, all pooled",72,483,"N_mu",1.86169459385844
"479","estimate, all pooled",72,483,"N_both",8.75901106068088
"480","estimate, all pooled",72,483,"N_sum",13.0689971511514
"481","estimate, all pooled",72,483,"N_lambda_ratio",0.187335835205714
"482","estimate, all pooled",72,483,"N_mu_ratio",0.142451220420874
"483","estimate, all pooled",72,483,"N_both_ratio",0.670212944373412
"484","estimate, all pooled",73,73,"N_lambda",0.00195263231576628
"485","estimate, all pooled",73,73,"N_mu",0.00193557409441339
"486","estimate, all pooled",73,73,"N_both",0.00854842066084244
"487","estimate, all pooled",73,73,"N_sum",0.0124366270710221
"488","estimate, all pooled",73,73,"N_lambda_ratio",0.157006582622068
"489","estimate, all pooled",73,73,"N_mu_ratio",0.155634971070522
"490","estimate, all pooled",73,73,"N_both_ratio",0.687358446307411
"491","estimate, all pooled",74,668,"N_lambda",4.55563293115725e-06
"492","estimate, all pooled",74,668,"N_mu",7.85173364671624e-06
"493","estimate, all pooled",74,668,"N_both",3.95850661533723e-05
"494","estimate, all pooled",74,668,"N_sum",5.19924327312458e-05
"495","estimate, all pooled",74,668,"N_lambda_ratio",0.0876210766037009
"496","estimate, all pooled",74,668,"N_mu_ratio",0.151016854458468
"497","estimate, all pooled",74,668,"N_both_ratio",0.761362068937831
"498","estimate, all pooled",75,5688,"N_lambda",2.29312287435107
"499","estimate, all pooled",75,5688,"N_mu",2.82292349522311
"500","estimate, all pooled",75,5688,"N_both",12.6310151061144
"501","estimate, all pooled",75,5688,"N_sum",17.7470614756886
"502","estimate, all pooled",75,5688,"N_lambda_ratio",0.12921141212546
"503","estimate, all pooled",75,5688,"N_mu_ratio",0.159064276589687
"504","estimate, all pooled",75,5688,"N_both_ratio",0.711724311284854
"505","estimate, all pooled",76,406,"N_lambda",0.00185289327807234
"506","estimate, all pooled",76,406,"N_mu",0.00102568260774119
"507","estimate, all pooled",76,406,"N_both",0.00541628138947256
"508","estimate, all pooled",76,406,"N_sum",0.00829485727528609
"509","estimate, all pooled",76,406,"N_lambda_ratio",0.223378560544122
"510","estimate, all pooled",76,406,"N_mu_ratio",0.123652833762087
"511","estimate, all pooled",76,406,"N_both_ratio",0.652968605693791
"512","estimate, all pooled",77,252,"N_lambda",0.325784245948712
"513","estimate, all pooled",77,252,"N_mu",0.339150437603033
"514","estimate, all pooled",77,252,"N_both",1.52550814538615
"515","estimate, all pooled",77,252,"N_sum",2.19044282893789
"516","estimate, all pooled",77,252,"N_lambda_ratio",0.148729855737289
"517","estimate, all pooled",77,252,"N_mu_ratio",0.154831905732724
"518","estimate, all pooled",77,252,"N_both_ratio",0.696438238529987
"519","estimate, all pooled",78,1042,"N_lambda",4.77988146838148
"520","estimate, all pooled",78,1042,"N_mu",7.04137162574249
"521","estimate, all pooled",78,1042,"N_both",31.744583410365
"522","estimate, all pooled",78,1042,"N_sum",43.565836504489
"523","estimate, all pooled",78,1042,"N_lambda_ratio",0.109716278898696
"524","estimate, all pooled",78,1042,"N_mu_ratio",0.161625993914221
"525","estimate, all pooled",78,1042,"N_both_ratio",0.728657727187083
"526","estimate, all pooled",79,756,"N_lambda",0.00339894145171027
"527","estimate, all pooled",79,756,"N_mu",0.00365780503404857
"528","estimate, all pooled",79,756,"N_both",0.0154368301660873
"529","estimate, all pooled",79,756,"N_sum",0.0224935766518461
"530","estimate, all pooled",79,756,"N_lambda_ratio",0.151107202928144
"531","estimate, all pooled",79,756,"N_mu_ratio",0.162615536455753
"532","estimate, all pooled",79,756,"N_both_ratio",0.686277260616103
"533","estimate, all pooled",80,220,"N_lambda",1.37170253044703e-06
"534","estimate, all pooled",80,220,"N_mu",2.74489288768159e-06
"535","estimate, all pooled",80,220,"N_both",1.18819183929287e-05
"536","estimate, all pooled",80,220,"N_sum",1.59985138110573e-05
"537","estimate, all pooled",80,220,"N_lambda_ratio",0.0857393722096224
"538","estimate, all pooled",80,220,"N_mu_ratio",0.171571742231736
"539","estimate, all pooled",80,220,"N_both_ratio",0.742688885558642
"540","estimate, all pooled",81,81,"N_lambda",0.000465233773163076
"541","estimate, all pooled",81,81,"N_mu",0.000503498370350387
"542","estimate, all pooled",81,81,"N_both",0.002226298777265
"543","estimate, all pooled",81,81,"N_sum",0.00319503092077846
"544","estimate, all pooled",81,81,"N_lambda_ratio",0.145611665332404
"545","estimate, all pooled",81,81,"N_mu_ratio",0.157587949173184
"546","estimate, all pooled",81,81,"N_both_ratio",0.696800385494412
"547","estimate, all pooled",82,426,"N_lambda",3.18229188445102e-06
"548","estimate, all pooled",82,426,"N_mu",4.247050058101e-06
"549","estimate, all pooled",82,426,"N_both",1.90076145987447e-05
"550","estimate, all pooled",82,426,"N_sum",2.64369565412968e-05
"551","estimate, all pooled",82,426,"N_lambda_ratio",0.120372853035485
"552","estimate, all pooled",82,426,"N_mu_ratio",0.160648221797647
"553","estimate, all pooled",82,426,"N_both_ratio",0.718978925166868
"554","estimate, all pooled",83,154,"N_lambda",0.349845484685795
"555","estimate, all pooled",83,154,"N_mu",0.337832121061636
"556","estimate, all pooled",83,154,"N_both",1.48117442038147
"557","estimate, all pooled",83,154,"N_sum",2.1688520261289
"558","estimate, all pooled",83,154,"N_lambda_ratio",0.161304450682245
"559","estimate, all pooled",83,154,"N_mu_ratio",0.155765408147563
"560","estimate, all pooled",83,154,"N_both_ratio",0.682930141170193
"561","estimate, all pooled",84,312,"N_lambda",0.00082812810685662
"562","estimate, all pooled",84,312,"N_mu",0.000630376627522776
"563","estimate, all pooled",84,312,"N_both",0.00309112418550666
"564","estimate, all pooled",84,312,"N_sum",0.00454962891988605
"565","estimate, all pooled",84,312,"N_lambda_ratio",0.182021022250175
"566","estimate, all pooled",84,312,"N_mu_ratio",0.138555613792468
"567","estimate, all pooled",84,312,"N_both_ratio",0.679423363957357
"568","estimate, all pooled",85,593,"N_lambda",0.000656134936189273
"569","estimate, all pooled",85,593,"N_mu",0.00041730222921241
"570","estimate, all pooled",85,593,"N_both",0.00217093858255563
"571","estimate, all pooled",85,593,"N_sum",0.00324437574795731
"572","estimate, all pooled",85,593,"N_lambda_ratio",0.202237652837339
"573","estimate, all pooled",85,593,"N_mu_ratio",0.128623273514218
"574","estimate, all pooled",85,593,"N_both_ratio",0.669139073648442
"575","estimate, all pooled",86,418,"N_lambda",0.000755496692676614
"576","estimate, all pooled",86,418,"N_mu",0.000558168758864327
"577","estimate, all pooled",86,418,"N_both",0.00274518674383366
"578","estimate, all pooled",86,418,"N_sum",0.0040588521953746
"579","estimate, all pooled",86,418,"N_lambda_ratio",0.186135551705373
"580","estimate, all pooled",86,418,"N_mu_ratio",0.137518867895807
"581","estimate, all pooled",86,418,"N_both_ratio",0.67634558039882
"582","estimate, all pooled",87,682,"N_lambda",5.56313060250625e-06
"583","estimate, all pooled",87,682,"N_mu",6.55359461156664e-06
"584","estimate, all pooled",87,682,"N_both",2.94389330556234e-05
"585","estimate, all pooled",87,682,"N_sum",4.15556582696963e-05
"586","estimate, all pooled",87,682,"N_lambda_ratio",0.133871795903256
"587","estimate, all pooled",87,682,"N_mu_ratio",0.157706432395651
"588","estimate, all pooled",87,682,"N_both_ratio",0.708421771701093
"589","estimate, all pooled",88,377,"N_lambda",1.78562530211845
"590","estimate, all pooled",88,377,"N_mu",1.67308484665767
"591","estimate, all pooled",88,377,"N_both",7.3384467229355
"592","estimate, all pooled",88,377,"N_sum",10.7971568717116
"593","estimate, all pooled",88,377,"N_lambda_ratio",0.165379212632981
"594","estimate, all pooled",88,377,"N_mu_ratio",0.154956056167076
"595","estimate, all pooled",88,377,"N_both_ratio",0.679664731199943
"596","estimate, all pooled",89,303,"N_lambda",1.04422593374518
"597","estimate, all pooled",89,303,"N_mu",0.941181682462535
"598","estimate, all pooled",89,303,"N_both",4.29056097625284
"599","estimate, all pooled",89,303,"N_sum",6.27596859246055
"600","estimate, all pooled",89,303,"N_lambda_ratio",0.166384824646769
"601","estimate, all pooled",89,303,"N_mu_ratio",0.149965964392045
"602","estimate, all pooled",89,303,"N_both_ratio",0.683649210961186
"603","estimate, all pooled",90,423,"N_lambda",0.00275486112691097
"604","estimate, all pooled",90,423,"N_mu",0.00276928703522679
"605","estimate, all pooled",90,423,"N_both",0.0124857231773568
"606","estimate, all pooled",90,423,"N_sum",0.0180098713394945
"607","estimate, all pooled",90,423,"N_lambda_ratio",0.152963953766274
"608","estimate, all pooled",90,423,"N_mu_ratio",0.153764953842503
"609","estimate, all pooled",90,423,"N_both_ratio",0.693271092391224
"610","estimate, all pooled",91,566,"N_lambda",2.09970264900014
"611","estimate, all pooled",91,566,"N_mu",2.0146377883437
"612","estimate, all pooled",91,566,"N_both",9.07635318354639
"613","estimate, all pooled",91,566,"N_sum",13.1906936208902
"614","estimate, all pooled",91,566,"N_lambda_ratio",0.159180609401375
"615","estimate, all pooled",91,566,"N_mu_ratio",0.152731755148425
"616","estimate, all pooled",91,566,"N_both_ratio",0.6880876354502
"617","estimate, all pooled",92,228,"N_lambda",1.96689331595293e-06
"618","estimate, all pooled",92,228,"N_mu",2.43334476049388e-06
"619","estimate, all pooled",92,228,"N_both",1.07714793354475e-05
"620","estimate, all pooled",92,228,"N_sum",1.51717174118943e-05
"621","estimate, all pooled",92,228,"N_lambda_ratio",0.129642100663629
"622","estimate, all pooled",92,228,"N_mu_ratio",0.16038690244693
"623","estimate, all pooled",92,228,"N_both_ratio",0.709970996889441
"624","estimate, all pooled",93,139,"N_lambda",0.141465072832611
"625","estimate, all pooled",93,139,"N_mu",0.139502021302055
"626","estimate, all pooled",93,139,"N_both",0.630481581112298
"627","estimate, all pooled",93,139,"N_sum",0.911448675246964
"628","estimate, all pooled",93,139,"N_lambda_ratio",0.155209038835105
"629","estimate, all pooled",93,139,"N_mu_ratio",0.15305526804815
"630","estimate, all pooled",93,139,"N_both_ratio",0.691735693116745
"631","estimate, all pooled",94,198,"N_lambda",4.53835561324552
"632","estimate, all pooled",94,198,"N_mu",4.68690061154103
"633","estimate, all pooled",94,198,"N_both",21.1393603917365
"634","estimate, all pooled",94,198,"N_sum",30.3646166165231
"635","estimate, all pooled",94,198,"N_lambda_ratio",0.149461976436612
"636","estimate, all pooled",94,198,"N_mu_ratio",0.154354019045662
"637","estimate, all pooled",94,198,"N_both_ratio",0.696184004517726
"638","estimate, all pooled",95,701,"N_lambda",0.000922910558554232
"639","estimate, all pooled",95,701,"N_mu",0.000533792777734721
"640","estimate, all pooled",95,701,"N_both",0.00297719167790131
"641","estimate, all pooled",95,701,"N_sum",0.00443389501419026
"642","estimate, all pooled",95,701,"N_lambda_ratio",0.208148942543868
"643","estimate, all pooled",95,701,"N_mu_ratio",0.120389133262373
"644","estimate, all pooled",95,701,"N_both_ratio",0.671461924193759
"645","estimate, all pooled",96,910,"N_lambda",5.09540807258485
"646","estimate, all pooled",96,910,"N_mu",7.31799817841055
"647","estimate, all pooled",96,910,"N_both",33.0755708834481
"648","estimate, all pooled",96,910,"N_sum",45.4889771344435
"649","estimate, all pooled",96,910,"N_lambda_ratio",0.112014127236259
"650","estimate, all pooled",96,910,"N_mu_ratio",0.160874098284999
"651","estimate, all pooled",96,910,"N_both_ratio",0.727111774478741
"652","estimate, all pooled",97,790,"N_lambda",1.43981791424874
"653","estimate, all pooled",97,790,"N_mu",1.69760774772897
"654","estimate, all pooled",97,790,"N_both",7.57455093827631
"655","estimate, all pooled",97,790,"N_sum",10.711976600254
"656","estimate, all pooled",97,790,"N_lambda_ratio",0.134411973436779
"657","estimate, all pooled",97,790,"N_mu_ratio",0.158477544442052
"658","estimate, all pooled",97,790,"N_both_ratio",0.70711048212117
"659","estimate, all pooled",98,457,"N_lambda",0.475062942421751
"660","estimate, all pooled",98,457,"N_mu",0.545263398659847
"661","estimate, all pooled",98,457,"N_both",2.32359025588076
"662","estimate, all pooled",98,457,"N_sum",3.34391659696236
"663","estimate, all pooled",98,457,"N_lambda_ratio",0.142067820367679
"664","estimate, all pooled",98,457,"N_mu_ratio",0.163061303369578
"665","estimate, all pooled",98,457,"N_both_ratio",0.694870876262743
"666","estimate, all pooled",99,177,"N_lambda",1.10665734049225e-06
"667","estimate, all pooled",99,177,"N_mu",2.06829657167891e-06
"668","estimate, all pooled",99,177,"N_both",9.86224676579746e-06
"669","estimate, all pooled",99,177,"N_sum",1.30372006779686e-05
"670","estimate, all pooled",99,177,"N_lambda_ratio",0.0848845828048329
"671","estimate, all pooled",99,177,"N_mu_ratio",0.158645757073763
"672","estimate, all pooled",99,177,"N_both_ratio",0.756469660121404
"673","estimate, all pooled",100,216,"N_lambda",0.546211685356874
"674","estimate, all pooled",100,216,"N_mu",0.353494664644155
"675","estimate, all pooled",100,216,"N_both",1.79916697216861
"676","estimate, all pooled",100,216,"N_sum",2.69887332216964
"677","estimate, all pooled",100,216,"N_lambda_ratio",0.202385077087564
"678","estimate, all pooled",100,216,"N_mu_ratio",0.130978605679787
"679","estimate, all pooled",100,216,"N_both_ratio",0.666636317232648
"680","estimate, all pooled",101,339,"N_lambda",0.830661302745816
"681","estimate, all pooled",101,339,"N_mu",1.01326114670889
"682","estimate, all pooled",101,339,"N_both",4.21395674213417
"683","estimate, all pooled",101,339,"N_sum",6.05787919158887
"684","estimate, all pooled",101,339,"N_lambda_ratio",0.137120810183728
"685","estimate, all pooled",101,339,"N_mu_ratio",0.167263346571151
