"","N_lambda","N_mu","N_both","N_lambda_ratio","N_mu_ratio","N_both_ratio","N_sum","type","tree_index","ntip"
"536",5.18074235200059e-06,3.75885510536382e-06,1.95444915994424e-05,0.181881974237212,0.131963325134513,0.686154700628275,2.84840890568068e-05,"estimate, all pooled",546,270
"537",1.03481184505777,0.995913778605377,4.51549903617842,0.158077655263792,0.152135594232643,0.689786750503565,6.54622465984157,"estimate, all pooled",547,376
"538",2.87631842263501e-06,3.39103360529887e-06,1.4835113304064e-05,0.136302483021906,0.160693717627249,0.703003799350845,2.11024653319979e-05,"estimate, all pooled",548,412
"539",3.63234014097702,3.39366866116372,15.0977650445067,0.164182664592165,0.153394655210598,0.682422680197238,22.1237738466474,"estimate, all pooled",549,519
"540",0.00293351533522197,0.00334400069877972,0.015129248065575,0.137036841326241,0.156212339390699,0.70675081928306,0.0214067640995767,"estimate, all pooled",550,274
"541",0.901869286960612,0.811771260615321,3.69950303264679,0.166607309337896,0.149963001827844,0.68342968883426,5.41314358022272,"estimate, all pooled",551,682
"542",1.52183735547012,1.52656263330356,6.87308838517331,0.153388009753289,0.153864276786554,0.692747713460157,9.92148837394699,"estimate, all pooled",552,501
"543",0.0398266806394253,0.03946946494703,0.174549527284944,0.156893281610523,0.155486065610524,0.687620652778953,0.2538456728714,"estimate, all pooled",553,183
"544",0.00379185034108167,0.00420297048620873,0.0182304580263692,0.144587608095253,0.160264091362454,0.695148300542293,0.0262252788536596,"estimate, all pooled",554,268
"545",0.00481921681881504,0.00505575053611059,0.022382239358348,0.149399694203279,0.156732434430852,0.693867871365869,0.0322572067132737,"estimate, all pooled",555,219
"546",0.000722201212548065,0.00076164187119271,0.00346401780637316,0.145962311509416,0.153933566061751,0.700104122428833,0.00494786089011394,"estimate, all pooled",556,173
"547",2.67413670602173,3.09487997373603,13.7303881522039,0.13713940138514,0.158716637784923,0.704143960829937,19.4994048319616,"estimate, all pooled",557,1224
"548",3.49934401623549e-06,4.05194171160946e-06,1.84149018347114e-05,0.134765413975581,0.156046847533845,0.709187738490573,2.59661875625563e-05,"estimate, all pooled",558,423
"549",0.27720156893848,0.474187257533838,2.33633748539045,0.0897753042015081,0.153571660711007,0.756653035087485,3.08772631186276,"estimate, all pooled",559,663
"550",0.0031002660126806,0.00312298895949034,0.014137066304245,0.152269994691673,0.153386035372036,0.694343969936292,0.0203603212764159,"estimate, all pooled",560,80
"551",4.4824577447622e-06,6.5969319993567e-06,2.84999851841909e-05,0.113252363203848,0.166676002622723,0.720071634173429,3.95793749283098e-05,"estimate, all pooled",561,664
"552",0.000997151406030044,0.00100661706019045,0.00449912559948793,0.15333963554601,0.154795241936759,0.69186512251723,0.00650289406570843,"estimate, all pooled",562,563
"553",0.00523368437880345,0.00488244784258363,0.0217878780035769,0.164044718576107,0.153035552839789,0.682919728584104,0.0319040102249639,"estimate, all pooled",563,112
"554",0.000442347272857203,0.000338529057220771,0.00181018013267029,0.170720815704656,0.130652906290472,0.698626278004872,0.00259105646274826,"estimate, all pooled",564,497
"555",0.00286674219055973,0.00297409334330267,0.0131211846115299,0.151183374375664,0.156844751798524,0.691971873825811,0.0189620201453923,"estimate, all pooled",565,97
"556",1.25928305235449,1.22981121582385,5.40876780219819,0.159446067952723,0.155714445867149,0.684839486180129,7.89786207037653,"estimate, all pooled",566,291
"557",0.331512410397799,0.386918543980798,1.57614083696812,0.144476808983706,0.168623420474332,0.686899770541962,2.29457179134672,"estimate, all pooled",567,208
"558",0.0327281385180086,0.0354183836427785,0.150586463059327,0.149625985697007,0.16192520578063,0.688448808522363,0.218732985220115,"estimate, all pooled",568,204
"559",0.000629218764095822,0.000502407794203463,0.00230785247402979,0.18294013662579,0.146070898959152,0.670988964415057,0.00343947903232907,"estimate, all pooled",569,295
"560",1.80521497530239e-06,3.11220930006733e-06,1.49442385427974e-05,0.0908894180627815,0.1566942973788,0.752416284558418,1.98616628181671e-05,"estimate, all pooled",570,286
"561",1.14334414427172,1.24653258733211,5.39332741634081,0.146898902115223,0.160156737975489,0.692944359909288,7.78320414794464,"estimate, all pooled",571,63
"562",5.22519214123831,5.30966227088628,23.7736728393461,0.152300100291082,0.154762174195591,0.692937725513327,34.3085272514707,"estimate, all pooled",572,637
"563",0.384573030579765,0.262803678348893,1.27802212955416,0.199736814468426,0.136493111503058,0.663770074028517,1.92539883848282,"estimate, all pooled",573,229
"564",0.0865564926475358,0.0911045449399828,0.406354093362159,0.148209332362305,0.155996891367927,0.695793776269768,0.584015130949678,"estimate, all pooled",574,241
"565",5.10954698029115e-06,7.91436610522213e-06,3.32121150008341e-05,0.110510076054736,0.171173139925467,0.718316784019797,4.62360280863473e-05,"estimate, all pooled",575,774
"566",3.51109155214868,3.11844500305177,14.4987778085085,0.166179444877037,0.147595541668396,0.686225013454567,21.1283143637089,"estimate, all pooled",576,2852
"567",4.92367774324735e-06,7.15743318590293e-06,2.97449907674508e-05,0.117717825556941,0.171123602142548,0.711158572300511,4.1826101696601e-05,"estimate, all pooled",577,634
"568",0.00379966502467723,0.00314950291713675,0.0147008201360116,0.175504254830003,0.145473655958385,0.679022089211611,0.0216499880778256,"estimate, all pooled",578,397
"569",0.52630614292828,0.566112309939041,2.58041757654085,0.143296934225808,0.154134926091504,0.702568139682688,3.67283602940817,"estimate, all pooled",579,196
"570",2.09529064192623,3.40641097859089,16.6011131396585,0.0947974574578382,0.154116614356669,0.751085928185492,22.1028147601756,"estimate, all pooled",580,1187
"571",3.13454178526126,2.47918905243643,11.561844919135,0.182499953983452,0.144343868731747,0.673156177284802,17.1755757568327,"estimate, all pooled",581,3776
"572",2.11194130217641,2.08990843885453,9.12322338966457,0.158493786973023,0.156840297862249,0.684665915164728,13.3250731306955,"estimate, all pooled",582,263
"573",2.75035654052054,3.20600078780369,14.1126714114793,0.13704482544617,0.159748676897608,0.703206497656222,20.0690287398035,"estimate, all pooled",583,1013
"574",0.00037357576552124,0.000297570209388995,0.00144918548613221,0.176187436910253,0.14034136400669,0.683471199083056,0.00212033146104244,"estimate, all pooled",584,940
"575",3.97447633987337,4.06708909256547,18.6491322831485,0.148908671561339,0.152378522881037,0.698712805557624,26.6906977155873,"estimate, all pooled",585,9905
"576",0.82592765680169,0.935589958116049,4.24639755364323,0.137473255468672,0.155726226464037,0.706800518067291,6.00791516856097,"estimate, all pooled",586,274
"577",3.52139556487158e-06,3.72998489300726e-06,1.59205653056719e-05,0.151968056580328,0.160969861187682,0.687062082231989,2.31719457635507e-05,"estimate, all pooled",587,430
"578",0.000468095527043765,0.000245908742847178,0.0014882642725745,0.212551520406195,0.111661560843022,0.675786918750783,0.00220226854246544,"estimate, all pooled",588,816
"579",1.66054244975907,1.60686823242776,7.19462205118553,0.158720823388574,0.153590442066013,0.687688734545413,10.4620327333724,"estimate, all pooled",589,207
"580",0.937595809475257,1.41645918419709,6.86962151509665,0.101650985762985,0.153567743063241,0.744781271173774,9.223676508769,"estimate, all pooled",590,1540
"581",0.000421718114737529,0.000334651602002133,0.00165765058607738,0.174695347112617,0.138628329518029,0.686676323369354,0.00241402030281704,"estimate, all pooled",591,762
"582",1.95242791694475,1.38521312508559,6.9624444043126,0.189554535942026,0.134485595512939,0.675959868545035,10.3000854463429,"estimate, all pooled",592,1527
"583",2.01332671787702e-06,2.97452081254273e-06,1.29555717151816e-05,0.112204184181371,0.16577224060971,0.722023575208919,1.79434192456014e-05,"estimate, all pooled",593,254
"584",0.186938459189146,0.163586150889513,0.746344862832624,0.17042908368393,0.149139122684604,0.680431793631465,1.09686947291128,"estimate, all pooled",594,115
"585",0.624057392586329,0.762361463584211,3.3009887440307,0.133134868100555,0.162640318190268,0.704224813709177,4.68740760020124,"estimate, all pooled",595,889
"586",5.19889064990459e-06,6.21559561979594e-06,2.70390753158151e-05,0.135199197045583,0.161639009847587,0.70316179310683,3.84535615855156e-05,"estimate, all pooled",596,693
"587",0.0233538133312207,0.0225595913198316,0.102778006531549,0.1570622885712,0.151720877086352,0.691216834342448,0.148691411182601,"estimate, all pooled",597,359
"588",0.00118030873365287,0.00110512256279941,0.00531590411576463,0.15527649677922,0.145385317561866,0.699338185658915,0.00760133541221691,"estimate, all pooled",598,159
"589",0.000671818285456804,0.000336509480439362,0.0020460825166628,0.219950243519335,0.11017166958901,0.669878086891655,0.00305441028255896,"estimate, all pooled",599,581
"590",1.98579285482422e-06,3.43289478779973e-06,1.40222169317645e-05,0.10214508523643,0.176581021457316,0.721273893306253,1.94409045743885e-05,"estimate, all pooled",600,289
"591",2.64850546136302e-06,3.47528990440511e-06,1.51350253730974e-05,0.124583837170281,0.163475196818023,0.711940966011696,2.12588207388655e-05,"estimate, all pooled",601,348
"592",1.51712973040942,0.892770179833919,4.73480997076353,0.212343083998761,0.12495541382404,0.6627015021772,7.14470988100687,"estimate, all pooled",602,724
"593",1.62945649529321e-06,1.72857794108503e-06,7.3611007214649e-06,0.152013802540865,0.161260952085322,0.686725245373813,1.07191351578431e-05,"estimate, all pooled",603,190
"594",1.41664254226582,1.26681040438097,5.78519689217991,0.16728080263407,0.149588237616456,0.683130959749473,8.46864983882671,"estimate, all pooled",604,1234
"595",3.13983154832242e-06,4.22779118814769e-06,1.92397287887005e-05,0.118006166278975,0.158895603876552,0.723098229844473,2.66073515251706e-05,"estimate, all pooled",605,432
"596",0.00105964747825486,0.00110218290263991,0.00502576657389393,0.147427225666692,0.153345117926456,0.699227656406851,0.00718759695478871,"estimate, all pooled",606,112
"597",0.00035345498546417,0.00021896904736828,0.00114335913639332,0.206002128825908,0.127620465858217,0.666377405315875,0.00171578316922577,"estimate, all pooled",607,482
"598",0.47906403765495,0.577681416503699,2.58176582265791,0.131664848947259,0.158768620612639,0.709566530440102,3.63851127681656,"estimate, all pooled",608,800
"599",4.11503488137185,3.39082934091492,16.1110429776051,0.174241057329924,0.143576350290712,0.682182592379364,23.6169071998919,"estimate, all pooled",609,7157
"600",0.872983671114448,0.703606708028749,3.21882696115623,0.182045400674123,0.146724812065015,0.671229787260862,4.79541734029943,"estimate, all pooled",610,472
"601",0.492011904783381,0.51259334659097,2.217310867807,0.152707856624274,0.159095807472857,0.688196335902869,3.22191611918135,"estimate, all pooled",611,522
"602",0.0166449419496221,0.0188020864720185,0.0851192533751142,0.138056359552344,0.155948132361868,0.705995508085788,0.120566281796755,"estimate, all pooled",612,455
"603",0.031870083645389,0.0304980817568321,0.135943008432822,0.160707452984464,0.153789023417312,0.685503523598224,0.198311173835043,"estimate, all pooled",613,234
"604",0.00222698402764532,0.00110718085724717,0.0068144159069201,0.219437975942601,0.109097112193302,0.671464911864097,0.0101485807918126,"estimate, all pooled",614,470
"605",0.000779377548086602,0.000599403720174848,0.00288087196926552,0.182967369554966,0.140716552909561,0.676316077535473,0.00425965323752697,"estimate, all pooled",615,691
"606",0.0569086179161935,0.0623034881400601,0.274414620561705,0.14457508616133,0.158280634740867,0.697144279097804,0.393626726617958,"estimate, all pooled",616,148
"607",0.000398389287230422,0.00019577216141918,0.00126790283183611,0.213950340708165,0.10513716603173,0.680912493260105,0.00186206428048571,"estimate, all pooled",617,464
"608",1.31811301063876,1.70050638658998,7.6479539368344,0.123574176012969,0.159423868690754,0.717001955296277,10.6665733340631,"estimate, all pooled",618,1630
"609",0.000971001484610833,0.000554981395678706,0.00313314531121755,0.208408407045083,0.119117004913142,0.672474588041775,0.00465912819150709,"estimate, all pooled",619,496
"610",6.75175245399829e-06,1.09359765714884e-05,5.15816953898438e-05,0.0974708900930902,0.157875955571938,0.744653154334972,6.92694244153304e-05,"estimate, all pooled",620,974
"611",1.39416054557639e-06,2.67528363167853e-06,1.23640183808714e-05,0.0848366885946977,0.16279488404929,0.752368427356012,1.64334625581264e-05,"estimate, all pooled",622,214
"612",13.887722437676,15.6594623569676,70.3838289418491,0.13897309672347,0.156702726925796,0.704324176350734,99.9310137364928,"estimate, all pooled",623,4343
"613",0.92471697411076,0.960868844115898,4.26767369010468,0.150280834549351,0.156156073511106,0.693563091939544,6.15325950833134,"estimate, all pooled",624,397
"614",1.86770943557244,1.88717805636667,8.41928549560937,0.15341571353411,0.155014887524339,0.691569398941552,12.1741729875485,"estimate, all pooled",625,689
"615",1.75162248299611,2.05136811078403,9.12683834909832,0.1354714351392,0.158653924954969,0.705874639905831,12.9298289428785,"estimate, all pooled",626,594
"616",1.11126560681567,0.910593226609995,4.14330518170397,0.180249155430183,0.147699756952995,0.672051087616822,6.16516401512964,"estimate, all pooled",627,746
"617",1.35582814650808,1.73903994003325,7.68738775958275,0.125746241404155,0.16128720787667,0.712966550719175,10.7822558461241,"estimate, all pooled",628,709
"618",2.66554935153631,2.38305153993522,10.8209260428481,0.167966528716855,0.150165253809904,0.68186821747324,15.8695269343197,"estimate, all pooled",629,338
"619",1.50493577336522e-06,2.84905390850197e-06,1.3615004635932e-05,0.0837518086292958,0.158553887775446,0.757694303595258,1.79689943177992e-05,"estimate, all pooled",630,256
"620",1.35185059729771,1.95782745426307,9.21419238861075,0.107941918095984,0.156327667522266,0.735730414381751,12.5238704401715,"estimate, all pooled",631,826
"621",0.00522145805619772,0.00513757339416598,0.0233566413878089,0.154867384117158,0.152379382099985,0.692753233782857,0.0337156728381726,"estimate, all pooled",632,124
"622",2.15321466643313e-06,2.31711231100932e-06,1.00216082727235e-05,0.148580201971885,0.159889778073828,0.691530019954287,1.44919352501659e-05,"estimate, all pooled",633,280
"623",1.49538257347551,2.49357056518157,11.7409560246262,0.095066192560478,0.15852415543518,0.746409652004342,15.7299091632832,"estimate, all pooled",634,804
"624",0.890353680525307,0.907293693146046,4.048423175114,0.152299510088926,0.155197185113436,0.692503304797638,5.84607054878535,"estimate, all pooled",635,888
"625",1.60213908153376,1.81453863743371,7.91586683026822,0.141375052581798,0.160117494314733,0.698507453103469,11.3325445492357,"estimate, all pooled",636,384
"626",0.00187289001390598,0.00149250303880587,0.00698199260339258,0.181001276665577,0.144239626163481,0.674759097170942,0.0103473856561044,"estimate, all pooled",637,256
"627",0.00336611628604361,0.00250898112488006,0.0124461729691539,0.183727231584547,0.136943621966756,0.679329146448697,0.0183212703800775,"estimate, all pooled",638,358
"628",1.79452487363538,1.97850114582252,8.82711396688249,0.142421026717226,0.15702215594171,0.700556817341063,12.6001399863404,"estimate, all pooled",639,822
"629",5.3858767606113,5.2721896353724,23.3027052305394,0.158591118595344,0.15524351723666,0.686165364167997,33.9607716265231,"estimate, all pooled",640,221
"630",0.000734394446930058,0.00067059327470605,0.00303068682185746,0.165565448891488,0.151181802932252,0.683252748176261,0.00443567454349357,"estimate, all pooled",641,144
"631",2.00143764289771e-06,2.25482241782289e-06,9.81110032035727e-06,0.142275280413649,0.160287527776417,0.697437191809934,1.40673603810779e-05,"estimate, all pooled",643,281
"632",7.73617683642108,7.65826020728636,33.7872567778864,0.157297893490289,0.155713632699732,0.686988473809979,49.1816938215939,"estimate, all pooled",644,418
"633",3.3777983664031e-05,2.31212253875042e-05,0.000128023460023543,0.182660048294659,0.125031860632062,0.692308091073279,0.000184922669075078,"estimate, all pooled",645,158
"634",0.00251285700242678,0.00311049785834029,0.0134690383796563,0.131615611033321,0.162918174750067,0.705466214216612,0.0190923932404234,"estimate, all pooled",646,456
"635",3.05755150320739,3.73850299257644,16.7594821801442,0.129801818794134,0.158710159908897,0.711488021296969,23.5555366759281,"estimate, all pooled",647,3191
"636",1.19764759345894e-06,2.11752474992885e-06,1.07908145682307e-05,0.0849034953004591,0.150115320763891,0.76498118393565,1.41059869116185e-05,"estimate, all pooled",648,197
"637",1.14294576064785e-06,1.9899178537499e-06,9.94003129367235e-06,0.0874286658529086,0.152217077223002,0.760354256924089,1.30728949080701e-05,"estimate, all pooled",649,156
"638",0.92815343864508,0.970742324840732,4.14203904953591,0.153644008315463,0.16069405727541,0.685661934409127,6.04093481302172,"estimate, all pooled",650,867
"639",1.25266414930917e-06,2.29493388188094e-06,1.12898889692639e-05,0.0844256274172868,0.154671332268781,0.760903040313933,1.4837487000454e-05,"estimate, all pooled",651,195
"640",1.26891851451397,1.6478347870527,6.7827792983105,0.130822645467477,0.16988806110859,0.699289293423932,9.69953259987716,"estimate, all pooled",652,225
"641",0.00116373942326026,0.00115037817591386,0.00534340702931217,0.151973317713025,0.150228465689083,0.697798216597892,0.00765752462848629,"estimate, all pooled",653,170
"642",1.30670539966268,1.34439783209552,5.77802521922226,0.155022598986575,0.159494286973304,0.685483114040121,8.42912845098046,"estimate, all pooled",654,1250
"643",0.00032627558367064,0.000322320321558026,0.00147670375827618,0.153519802065265,0.151658764687557,0.694821433247178,0.00212529966350485,"estimate, all pooled",655,794
"644",3.2894157114649e-06,3.7012164276965e-06,1.70894792013928e-05,0.136603010880813,0.153704290455798,0.709692698663389,2.40801113405542e-05,"estimate, all pooled",656,431
"645",3.54553994367965e-06,3.98375572951383e-06,1.80356374319253e-05,0.138687628444048,0.15582891271936,0.705483458836592,2.55649331051187e-05,"estimate, all pooled",657,424
"646",3.63695360476948e-05,2.2594611580801e-05,0.000116570827172531,0.207192532934935,0.128718573642731,0.664088893422334,0.000175534974801027,"estimate, all pooled",658,569
"647",0.00171257603878855,0.000980733103458006,0.00538218236901201,0.212070811590965,0.121445623723423,0.666483564685612,0.00807549151125857,"estimate, all pooled",659,519
"648",2.60568683277836e-06,3.9027076373842e-06,1.43791775114914e-05,0.124748191655162,0.186843527855322,0.688408280489516,2.08875719816539e-05,"estimate, all pooled",660,393
"649",0.36963459419557,0.518956664731652,2.40083309616587,0.112370601750806,0.157765191933397,0.729864206315797,3.2894243550931,"estimate, all pooled",661,425
"650",2.38805598491574e-06,2.4232073889583e-06,1.11421027957393e-05,0.149689787066024,0.151893171835661,0.698417041098315,1.59533661696134e-05,"estimate, all pooled",662,314
"651",0.00439709917499855,0.00461496298627354,0.0200609378617777,0.1512433932347,0.158737075039201,0.6900195317261,0.0290730000230498,"estimate, all pooled",663,98
"652",0.0140949086681874,0.0138360073150938,0.0626553839153351,0.15559647191642,0.152738408904867,0.691665119178713,0.0905862998986163,"estimate, all pooled",664,87
"653",1.35717467283655e-06,1.53333056785073e-06,6.89782353992705e-06,0.138652338234124,0.156648862356102,0.704698799409774,9.78832878061432e-06,"estimate, all pooled",665,135
"654",0.000186141490276448,0.000147528111975963,0.000724941515028541,0.175835571002271,0.139360062980341,0.684804366017388,0.00105861111728095,"estimate, all pooled",666,274
"655",0.00139422141439873,0.00142085904446556,0.00642902785773205,0.150822704218602,0.153704283399042,0.695473012382356,0.00924410831659634,"estimate, all pooled",667,190
"656",3.33642390542367,4.54760912377158,19.4989310624153,0.121843051550649,0.166074392405344,0.712082556044007,27.3829640916105,"estimate, all pooled",668,745
"657",1.13276439659738,1.67748766752457,7.66955966559114,0.108090147591649,0.160068492716185,0.731841359692166,10.4798117297131,"estimate, all pooled",669,527
"658",0.000444356329945528,0.000500830839674079,0.00219745560769864,0.141395749193205,0.159366137089707,0.699238113717088,0.00314264277731825,"estimate, all pooled",670,79
"659",0.00116513634198155,0.000934815175602211,0.00457311755991577,0.1746027694978,0.140087741449321,0.68530948905288,0.00667306907749953,"estimate, all pooled",671,190
"660",0.00289156524042931,0.00220126605412513,0.0102689420103134,0.188231214134181,0.143295048718601,0.668473737147218,0.0153617733048678,"estimate, all pooled",672,194
"661",7.25170268727211e-05,6.6219367799232e-05,0.000292382570876698,0.168206533851821,0.153598827912755,0.678194638235424,0.000431118965548651,"estimate, all pooled",673,473
"662",25.110537597635,28.4118652705554,128.164586427107,0.138207681766484,0.156378094990486,0.705414223243031,181.686989295298,"estimate, all pooled",674,7183
"663",0.669863060404582,0.480328957037416,2.29226118886102,0.1945888644697,0.139531005434714,0.665880130095586,3.44245320630302,"estimate, all pooled",675,313
"664",1.36406871946782,1.29927586323552,5.69746122564778,0.163150388938029,0.15540079425571,0.681448816806261,8.36080580835112,"estimate, all pooled",676,169
"665",0.0233994701010233,0.0201767673447897,0.0907885067093542,0.174148882939122,0.150164148130176,0.675686968930702,0.134364744155167,"estimate, all pooled",677,648
"666",0.0010260781328424,0.00103605003335097,0.00469291797432174,0.151898019865214,0.153374234875613,0.694727745259174,0.00675504614051511,"estimate, all pooled",678,87
"667",0.515569246126925,0.889472936683317,4.37863030897536,0.0891421924147978,0.153790336148289,0.757067471436914,5.7836724917856,"estimate, all pooled",679,333
"668",3.21256700043956,3.78946603165036,17.033277722673,0.133660306422414,0.157662452144474,0.708677241433112,24.0353107547629,"estimate, all pooled",680,2909
"669",0.553672421702437,0.539980754815746,2.38633191899909,0.159101952021475,0.155167548134421,0.685730499844104,3.47998509551727,"estimate, all pooled",681,263
"670",1.88736600976123e-06,2.08549275258798e-06,9.5562520265112e-06,0.139504069352085,0.154148545690463,0.706347384957452,1.35291107888604e-05,"estimate, all pooled",682,215
"671",2.24677312631645,2.07548154116251,9.15491236521442,0.16670960008629,0.153999838106016,0.679290561807694,13.4771670326934,"estimate, all pooled",683,169
"672",3.07689983862102,4.33671503287314,19.0533895795172,0.116254177699488,0.163853640516822,0.71989218178369,26.4670044510114,"estimate, all pooled",684,930
"673",0.703883850220885,0.634640924957491,2.84878419385037,0.168099334304474,0.151562955982371,0.680337709713155,4.18730896902874,"estimate, all pooled",685,424
"674",1.85767718481746,1.86401173160033,8.21253504868954,0.155659654976213,0.156190443304083,0.688149901719703,11.9342239651073,"estimate, all pooled",686,323
"675",2.99407608023365e-06,3.67385330706735e-06,1.59726303100405e-05,0.13224390740593,0.16226866103044,0.70548743156363,2.26405596973415e-05,"estimate, all pooled",687,390
"676",0.000761636508176572,0.000757180306336482,0.00339060755294297,0.155137639602999,0.154229956439646,0.690632403957355,0.00490942436745602,"estimate, all pooled",688,305
"677",0.916122292732605,1.05527953414835,4.76727337289869,0.135949910861198,0.156600444874217,0.707449644264585,6.73867519977964,"estimate, all pooled",689,1077
"678",3.55171850171871e-06,5.7697413878105e-06,2.91022081347246e-05,0.0924356961307493,0.150161129441586,0.757403174427665,3.84236680242538e-05,"estimate, all pooled",690,515
"679",0.48776901515167,0.612663709721274,2.57361973257735,0.132760492889144,0.166754208552169,0.700485298558687,3.67405245745029,"estimate, all pooled",691,336
"680",5.14150048450923e-06,7.03332257764723e-06,3.4156167676898e-05,0.110973247118051,0.151806004263115,0.737220748618834,4.63309907390544e-05,"estimate, all pooled",692,616
"681",0.000106699930635126,0.000130669111556014,0.000558559644308712,0.13405714914529,0.16417188345182,0.70177096740289,0.000795928686499852,"estimate, all pooled",693,126
"682",0.0326864150352894,0.0340522250033992,0.148101055328402,0.152143275847785,0.158500620405438,0.689356103746777,0.214839695367091,"estimate, all pooled",694,185
"683",1.97863694168733,2.59618710966173,11.9334400682253,0.119857359159962,0.157265905782508,0.722876735057531,16.5082641195743,"estimate, all pooled",695,914
"684",2.54456524262936,1.97530973611704,9.73197022948863,0.178542862727631,0.138600279981687,0.682856857290682,14.251845208235,"estimate, all pooled",696,4029
"685",2.19305080638219e-06,2.40372972046581e-06,1.03256431925791e-05,0.146963445591424,0.161081722759049,0.691954831649527,1.49224237194271e-05,"estimate, all pooled",697,314
"686",1.36152747803223,1.76553177081643,7.68003178067881,0.12598464048394,0.1633679003899,0.71064745912616,10.8070910295275,"estimate, all pooled",698,946
"687",3.34194184046071,3.36994459466904,15.1738606914701,0.152699463314137,0.153978960607345,0.693321576078517,21.8857471265998,"estimate, all pooled",699,559
"688",0.000423989542875078,0.00015795708813869,0.000850875370095781,0.295912222555732,0.110241947720213,0.593845829724055,0.00143282200110955,"estimate, all pooled",700,429
"689",3.85103505713566e-06,6.45884553559616e-06,3.37075234492563e-05,0.0874889180984449,0.146733903922073,0.765777177979482,4.40174040419881e-05,"estimate, all pooled",701,573
"690",0.000115524981334488,0.000119332214722076,0.000520290254187632,0.152983342918168,0.158025051509459,0.688991605572373,0.000755147450244196,"estimate, all pooled",702,463
"691",4.31305825923163e-06,7.28968699900962e-06,3.72752867357343e-05,0.0882412421957422,0.14914035409421,0.762618403710048,4.88780319939755e-05,"estimate, all pooled",703,649
"692",0.767743434332825,0.738027613787364,3.25354548188432,0.161313799889686,0.15507008393633,0.683616116173983,4.75931653000451,"estimate, all pooled",704,293
"693",0.000575114614414407,0.000598207496623187,0.00262630838008879,0.151360669348644,0.157438334601282,0.691200996050074,0.00379963049112638,"estimate, all pooled",705,681
"694",2.17241175213576e-06,3.17524842935512e-06,1.44252556893942e-05,0.109868052153833,0.160585745172292,0.729546202673874,1.97729158708851e-05,"estimate, all pooled",706,303
"695",0.921321987386239,0.887424929368146,3.83910844161287,0.163127758932655,0.157126001474778,0.679746239592567,5.64785535836726,"estimate, all pooled",707,103
"696",0.0554410445771727,0.058143616311989,0.245611109859527,0.154347709778471,0.161871661770398,0.683780628451132,0.359195770748689,"estimate, all pooled",708,343
"697",0.000972131612066239,0.00106215727400181,0.00465255389595436,0.145379761982713,0.158842866301181,0.695777371716106,0.0066868427820224,"estimate, all pooled",709,198
"698",6.56726838672866e-06,7.46831781454501e-06,3.36458795349716e-05,0.137732099576304,0.156629367391027,0.70563853303267,4.76814657362453e-05,"estimate, all pooled",710,774
"699",0.000228605411190096,0.000158011084066605,0.000929283214634845,0.173725557861045,0.120078363783231,0.706196078355724,0.00131589970989155,"estimate, all pooled",711,291
"700",5.13827958914646,4.80990257962611,21.3803391791287,0.164012834569694,0.153531107523794,0.682456057906512,31.3285213479013,"estimate, all pooled",712,217
"701",1.87898852329434e-06,2.21653060982106e-06,8.90122814278804e-06,0.144573752447897,0.170545026595278,0.684881220956825,1.29967472759034e-05,"estimate, all pooled",713,258
"702",2.89842844749079,2.51070452899816,11.1447389025204,0.175090665717067,0.151668718191651,0.673240616091282,16.5538718790093,"estimate, all pooled",714,391
"703",4.48290979879102e-06,4.86777870159716e-06,2.0516790446873e-05,0.150093344225897,0.162979229354861,0.686927426419242,2.98674789472612e-05,"estimate, all pooled",715,626
"704",1.47612465708925e-06,3.16274678022966e-06,7.35975377602752e-06,0.123024482458816,0.263592430298735,0.613383087242449,1.19986252133464e-05,"estimate, all pooled",716,309
"705",0.00145319007109167,0.000823370826004782,0.00468979925889123,0.208601054001297,0.118192399986252,0.673206546012451,0.00696636015598768,"estimate, all pooled",717,431
"706",8.46017999126749e-07,9.89843290020725e-07,4.49627437492587e-06,0.133607055187842,0.156320606906261,0.710072337905897,6.33213566407335e-06,"estimate, all pooled",718,87
"707",6.71786327041319,8.45058681914381,37.1566816618814,0.128386934644049,0.161501491468514,0.710111573887436,52.3251317514384,"estimate, all pooled",719,615
"708",0.263815760485876,0.382841996409046,1.62710975405201,0.116025829032981,0.16837341309781,0.715600757869209,2.27376751094693,"estimate, all pooled",720,246
"709",1.2100277538181,1.00941723862286,4.67212077800317,0.175580962893448,0.146471393039873,0.677947644066679,6.89156577044413,"estimate, all pooled",721,2446
"710",0.000179239333640632,0.00020655656201682,0.00102244785115691,0.127278629176302,0.146676711673017,0.72604465915068,0.00140824374681437,"estimate, all pooled",722,749
"711",1.67021533853108,1.56041019054114,7.11809731870846,0.16139337801372,0.150782875673955,0.687823746312325,10.3487228477807,"estimate, all pooled",723,303
"712",1.78861681278026,2.12606929831365,9.35261237923203,0.134813942272005,0.160248847937197,0.704937209790798,13.2672984903259,"estimate, all pooled",724,2554
"713",0.000414548633372378,0.000460733772829784,0.00203341182486698,0.142520526545688,0.158398833369444,0.699080640084868,0.00290869423106914,"estimate, all pooled",725,244
"714",1.3462048195645e-06,2.01057855899586e-06,9.28364700461021e-06,0.106499919603753,0.159059343554689,0.734440736841558,1.26404303831706e-05,"estimate, all pooled",726,213
"715",2.81739958774956e-06,3.21649606617945e-06,1.38833005140359e-05,0.141455632810461,0.161493416997765,0.697050950191774,1.99171961679649e-05,"estimate, all pooled",727,390
